	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU2152	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces cecidicola
OTU2153	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	Pseudopithomyces chartarum
OTU2154	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa cypri
OTU2155	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
OTU2156	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU2157	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU2158	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2159	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU2160	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2161	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholosporum	NA
OTU2162	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2164	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Ramichloridium	Ramichloridium apiculatum
OTU2165	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2166	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Tiarosporella	Tiarosporella tritici
OTU2167	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus caespitosus
OTU2168	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
OTU2169	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
OTU2170	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU2171	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
OTU2172	Fungi	NA	NA	NA	NA	NA	NA
OTU2173	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU2174	Fungi	Ascomycota	Xylonomycetes	Xylonomycetales	NA	NA	NA
OTU2175	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	NA
OTU2176	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2177	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2178	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2179	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA
OTU2180	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU2181	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	NA	NA
OTU2182	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
OTU2183	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU2184	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2185	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU2186	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2187	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	NA
OTU2188	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2189	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2190	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU2191	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU2192	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
OTU2193	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	NA
OTU2194	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
OTU2195	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU2196	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2197	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU2198	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2199	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
OTU2200	Fungi	Mucoromycota	Mucoromycetes	Mucorales	NA	NA	NA
OTU2201	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2202	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU2203	Fungi	Ascomycota	Dothideomycetes	Hysteriales	NA	NA	NA
OTU2204	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2205	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	NA	NA	NA
OTU2206	Fungi	Ascomycota	Dothideomycetes	Venturiales	NA	NA	NA
OTU2207	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
OTU2208	Fungi	NA	NA	NA	NA	NA	NA
OTU2209	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2210	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Battarrea	Battarrea phalloides
OTU2211	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
OTU2213	Fungi	NA	NA	NA	NA	NA	NA
OTU2214	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2215	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2216	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU2217	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
OTU2218	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	NA	NA	NA
OTU2219	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	NA	NA	NA
OTU2220	Fungi	Glomeromycota	NA	NA	NA	NA	NA
OTU2221	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Placidium	NA
OTU2222	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU2223	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	NA	NA	NA
OTU2224	Fungi	NA	NA	NA	NA	NA	NA
OTU2225	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2226	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	NA	NA	NA
OTU2227	Fungi	NA	NA	NA	NA	NA	NA
OTU2228	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU2229	Fungi	NA	NA	NA	NA	NA	NA
OTU2230	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2231	Fungi	Ascomycota	Dothideomycetes	Hysteriales	NA	NA	NA
OTU2232	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2233	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2234	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU2235	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	NA
OTU2236	Chromista	NA	NA	NA	NA	NA	NA
OTU2237	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
OTU2238	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2239	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2240	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium lignicola
OTU2241	Fungi	Glomeromycota	NA	NA	NA	NA	NA
OTU2242	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2243	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
OTU2244	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Hyphodermella	Hyphodermella rosae
OTU2245	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2246	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2247	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
OTU2248	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU2249	Fungi	Ascomycota	Dothideomycetes	Venturiales	NA	NA	NA
OTU2250	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU2251	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2252	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Hydropisphaera	NA
OTU2253	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2254	Fungi	NA	NA	NA	NA	NA	NA
OTU2255	Fungi	NA	NA	NA	NA	NA	NA
OTU2256	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2257	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU2258	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2259	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU2260	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2261	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
OTU2262	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	NA
OTU2263	Fungi	Ascomycota	Lecanoromycetes	Umbilicariales	NA	NA	NA
OTU2264	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Aporospora	NA
OTU2265	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	NA	NA	NA
OTU2266	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU2267	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces rugulosus
OTU2268	Fungi	Ascomycota	Xylonomycetes	Xylonomycetales	NA	NA	NA
OTU2269	Fungi	NA	NA	NA	NA	NA	NA
OTU2270	Fungi	Entomophthoromycota	Entomophthoromycetes	Entomophthorales	NA	NA	NA
OTU2271	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2272	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2273	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2274	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2275	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU2276	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2277	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
OTU2278	Fungi	NA	NA	NA	NA	NA	NA
OTU2279	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2280	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	NA	NA
OTU2281	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2282	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU2283	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	NA	NA	NA
OTU2284	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU2285	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	NA	NA	NA
OTU2286	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2287	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Peyronellaea	Peyronellaea prosopidis
OTU2288	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU2289	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2290	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2291	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Paecilomyces	Paecilomyces penicillatus
OTU2292	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU2293	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2294	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2295	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2296	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
OTU2297	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
OTU2298	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2299	Fungi	NA	NA	NA	NA	NA	NA
OTU2300	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2301	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2302	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
OTU2303	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	NA
OTU2304	Fungi	NA	NA	NA	NA	NA	NA
OTU2305	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2306	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
OTU2307	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU2308	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU2309	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2310	Fungi	Ascomycota	Sordariomycetes	Xylariales	Coniocessiaceae	Coniocessia	NA
OTU2311	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU2312	Fungi	Mucoromycota	Mucoromycetes	Mucorales	NA	NA	NA
OTU2313	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2314	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	NA
OTU2315	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2316	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2317	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2318	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
OTU2319	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	NA	NA	NA
OTU2320	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2322	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2323	Fungi	NA	NA	NA	NA	NA	NA
OTU2324	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU2325	Fungi	NA	NA	NA	NA	NA	NA
OTU2326	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU2327	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Amauroascus	NA
OTU2328	Fungi	NA	NA	NA	NA	NA	NA
OTU2329	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	NA
OTU2330	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2331	Fungi	Mucoromycota	Mucoromycetes	Mucorales	NA	NA	NA
OTU2332	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	Thielavia coactilis
OTU2333	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU2334	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU2335	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU2336	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2337	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
OTU2339	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU2340	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	Calcarisporiella thermophila
OTU2341	Fungi	NA	NA	NA	NA	NA	NA
OTU2342	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
OTU2343	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	NA
OTU2344	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2345	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU2346	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	NA	NA	NA
OTU2347	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
OTU2348	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	NA	NA	NA
OTU2349	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria xanthorrhoeae
OTU2350	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU2351	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU2352	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2353	Fungi	NA	NA	NA	NA	NA	NA
OTU2354	Fungi	NA	NA	NA	NA	NA	NA
OTU2355	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU2356	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2357	Fungi	NA	NA	NA	NA	NA	NA
OTU2358	Fungi	NA	NA	NA	NA	NA	NA
OTU2359	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2360	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU2361	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2362	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU2363	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
OTU2364	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU2365	Fungi	NA	NA	NA	NA	NA	NA
OTU2366	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	NA
OTU2367	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus rajasthanensis
OTU2368	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia nicotiae
OTU2369	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2370	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU2371	Fungi	Ascomycota	Sordariomycetes	Melanosporales	NA	NA	NA
OTU2372	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	NA	NA	NA
OTU2373	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU2374	Fungi	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	NA	NA	NA
OTU2375	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU2376	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2377	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU2378	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2379	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	NA
OTU2380	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
OTU2381	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2382	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
OTU2383	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2384	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	NA	NA
OTU2385	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
OTU2386	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU2387	Fungi	NA	NA	NA	NA	NA	NA
OTU2388	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
OTU2389	Fungi	NA	NA	NA	NA	NA	NA
OTU2390	Fungi	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	NA
OTU2391	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2392	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	NA	NA	NA
OTU2393	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
OTU2394	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	NA	NA	NA
OTU2395	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	NA	NA	NA
OTU2396	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	NA
OTU2397	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2398	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Kamienskia	NA
OTU2399	Fungi	NA	NA	NA	NA	NA	NA
OTU2400	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2401	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2402	Fungi	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	NA	NA	NA
OTU2403	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
OTU2404	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2405	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU2406	Fungi	Basidiomycota	Agaricomycetes	Corticiales	NA	NA	NA
OTU2407	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2408	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	NA	NA	NA
OTU2409	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
OTU2410	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2411	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
OTU2412	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	NA	NA	NA
OTU2413	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2414	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
OTU2415	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU2416	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	NA	NA	NA
OTU2418	Fungi	NA	NA	NA	NA	NA	NA
OTU2419	Fungi	Mucoromycota	Mucoromycetes	Mucorales	NA	NA	NA
OTU2420	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU2421	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2422	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Helicoma	Helicoma isiola
OTU2423	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2424	Fungi	NA	NA	NA	NA	NA	NA
OTU2425	Fungi	Ascomycota	Lecanoromycetes	Trapeliales	NA	NA	NA
OTU2426	Fungi	NA	NA	NA	NA	NA	NA
OTU2427	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
OTU2428	Fungi	NA	NA	NA	NA	NA	NA
OTU2429	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	NA	NA	NA
OTU2430	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU2431	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Stilbella	NA
OTU2432	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2433	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2434	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2435	Fungi	Ascomycota	Dothideomycetes	Myriangiales	NA	NA	NA
OTU2436	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Polyschema	NA
OTU2437	Fungi	NA	NA	NA	NA	NA	NA
OTU2439	Fungi	NA	NA	NA	NA	NA	NA
OTU2440	Fungi	NA	NA	NA	NA	NA	NA
OTU2441	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
OTU2442	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	NA
OTU2443	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2444	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2445	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2446	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU2447	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2448	Fungi	NA	NA	NA	NA	NA	NA
OTU2449	Fungi	NA	NA	NA	NA	NA	NA
OTU2450	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
OTU2451	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Lambertella	NA
OTU2452	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	NA
OTU2453	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU2454	Fungi	NA	NA	NA	NA	NA	NA
OTU2455	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria michotii
OTU2456	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU2457	Fungi	Entomophthoromycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	NA
OTU2458	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2459	Fungi	Ascomycota	Pezizomycetes	NA	NA	NA	NA
OTU2460	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU2461	Fungi	Basidiomycota	Agaricomycetes	Corticiales	NA	NA	NA
OTU2462	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2463	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2464	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU2465	Fungi	NA	NA	NA	NA	NA	NA
OTU2466	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2467	Fungi	Glomeromycota	NA	NA	NA	NA	NA
OTU2468	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula mucilaginosa
OTU2470	Fungi	NA	NA	NA	NA	NA	NA
OTU2471	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
OTU2472	Fungi	Basidiomycota	Agaricomycetes	Corticiales	NA	NA	NA
OTU2473	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU2474	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU2475	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU2477	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium grevilleae
OTU2478	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2479	Fungi	NA	NA	NA	NA	NA	NA
OTU2480	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	NA	NA	NA
OTU2481	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	NA	NA	NA
OTU2482	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
OTU2483	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU2484	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
